Account Name,From,To
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl/index.php/przekaz-nam-1,http://www.pitax.pl/rozlicz/0000167942/
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl/index.php/przekaz-nam-2,http://www.pitax.pl/pobierz/0000167942/
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl/index.php/przekaz-nam-3,https://www.pitax.pl/
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl/index.php/przekaz-nam-4,https://www.iwop.pl/
Fundacja GAJUSZ,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/pobierz/0000109866/
Fundacja GAJUSZ,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/rozlicz/0000109866/
Fundacja GAJUSZ,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/
Fundacja GAJUSZ,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.iwop.pl/
Fundacja Good Life,https://goodlife.org.pl,https://www.pitax.pl/rozlicz/0000430383
Fundacja Good Life,https://goodlife.org.pl/darczynca.html#%,https://www.pitax.pl/rozlicz/0000430383
Fundacja Good Life,https://goodlife.org.pl/darczynca.html#%,https://www.iwop.pl/
Fundacja Good Life,https://goodlife.org.pl/darczynca.html#%,https://www.pitax.pl/
Fundacja Grupy Ergo Hestia na rzecz Integracji Zawodowej Osób Niepełnosprawnych Integralia,http://www.integralia.pl/podaruj-1/,https://www.pitax.pl/rozlicz/0000199278/
Fundacja Grupy Ergo Hestia na rzecz Integracji Zawodowej Osób Niepełnosprawnych Integralia,http://www.integralia.pl/podaruj-1/,https://www.pitax.pl/pobierz/0000199278/
Fundacja Grupy Ergo Hestia na rzecz Integracji Zawodowej Osób Niepełnosprawnych Integralia,http://www.integralia.pl/podaruj-1/,https://www.pitax.pl/krs/formularze/0000199278/
Fundacja Grupy Ergo Hestia na rzecz Integracji Zawodowej Osób Niepełnosprawnych Integralia,http://www.integralia.pl/podaruj-1/,https://www.pitax.pl/
"Fundacja Integracja Środowisk Edukacyjnych ""Morska Kraina""",http://www.morskakraina.kolobrzeg.pl/strona/,https://www.pitax.pl/krs/0000474371/
"Fundacja Integracja Środowisk Edukacyjnych ""Morska Kraina""",http://www.morskakraina.kolobrzeg.pl/strona/,https://www.pitax.pl/krs/0000474371/
"Fundacja Integracja Środowisk Edukacyjnych ""Morska Kraina""",http://www.morskakraina.kolobrzeg.pl/strona/,https://www.pitax.pl/
"Fundacja Integracja Środowisk Edukacyjnych ""Morska Kraina""",http://www.morskakraina.kolobrzeg.pl/strona/,https://www.iwop.pl/
Polskie Stowarzyszenie na rzecz Osób z Upośledzeniem Umysłowym Koło w Szczecinie,http://psoniszczecin.org.pl/,https://www.pitax.pl/krs/0000028314/
Polskie Stowarzyszenie na rzecz Osób z Upośledzeniem Umysłowym Koło w Szczecinie,http://psoniszczecin.org.pl/,https://www.pitax.pl/krs/0000028314/
Polskie Stowarzyszenie na rzecz Osób z Upośledzeniem Umysłowym Koło w Szczecinie,http://psoniszczecin.org.pl/,https://www.iwop.pl/
Polskie Stowarzyszenie na rzecz Osób z Upośledzeniem Umysłowym Koło w Szczecinie,http://psoniszczecin.org.pl/,https://www.pitax.pl/
Klub Sportowy Szczypiorniak Olsztyn,http://szczypiorniak.olsztyn.pl/,https://www.pitax.pl/krs/0000441455/
Klub Sportowy Szczypiorniak Olsztyn,http://szczypiorniak.olsztyn.pl/,https://www.pitax.pl/
Klub Sportowy Szczypiorniak Olsztyn,http://szczypiorniak.olsztyn.pl/,https://www.iwop.pl/
Stowarzyszenie na rzecz Osób Niepełnosprawnych Uśmiech,http://usmiech.org/,https://www.iwop.pl/
Stowarzyszenie na rzecz Osób Niepełnosprawnych Uśmiech,http://usmiech.org/,https://www.pitax.pl/
Stowarzyszenie na rzecz Osób Niepełnosprawnych Uśmiech,http://usmiech.org/,https://www.pitax.pl/rozlicz/0000330488/?cel=PodajCel
Stowarzyszenie na rzecz Osób Niepełnosprawnych Uśmiech,http://usmiech.org/,https://www.pitax.pl/pobierz/0000330488/
Stowarzyszenie na rzecz Osób Niepełnosprawnych Uśmiech,http://usmiech.org/,https://www.pitax.pl/opp/zestaw-formularzy-pit-dla-opp/?krs=0000330488
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/,https://www.pitax.pl/krs/0000360501
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.pitax.pl/krs/0000360501
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.pitax.pl/rozlicz/0000360501/
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.pitax.pl/pobierz/0000360501/
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.pitax.pl/krs/formularze/0000360501
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.iwop.pl/
Fundacja Polska Pomoc,http://polskapomoc.sos.pl/jak-pomoc/,https://www.pitax.pl/
Fundacja Sokólski Fundusz Lokalny,http://www.fundacjasfl.pl/,https://www.pitax.pl/rozlicz/0000026308/?cel=PodajCel
Fundacja Sokólski Fundusz Lokalny,http://www.fundacjasfl.pl/,https://www.pitax.pl/rozlicz/0000026308/?cel=Zostaw swój 1% w Sokółce
Fundacja Sokólski Fundusz Lokalny,http://www.fundacjasfl.pl/,https://www.pitax.pl/
Fundacja Sokólski Fundusz Lokalny,http://www.fundacjasfl.pl/,https://www.iwop.pl/
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.pitax.pl/pobierz?krs=0000288520
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.pitax.pl/rozlicz?krs=0000288520&amp;cel=
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.pitax.pl/krs/formularze/0000288520/
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.pitax.pl/krs/formularze/pobierz/0000288520/PIT-OP.pdf
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.pitax.pl/
Fundacja Pomóż Im na rzecz Dzieci z Chorobami Nowotworowymi i Hospicjum dla Dzieci,https://pomozim.org.pl/1procent/,https://www.iwop.pl/
Fundacja Norwidowska,http://norfund.pl/?page_id=378,http://www.pitax.pl/pobierz/?krs=0000129753
Fundacja Norwidowska,http://norfund.pl/?page_id=379,http://www.pitax.pl/rozlicz/?krs=0000129753
Fundacja Norwidowska,http://norfund.pl/?page_id=380,http://www.pitax.pl/opp/zestaw-formularzy-pit-dla-opp/?krs=0000129753
Fundacja Norwidowska,http://norfund.pl/?page_id=381,https://www.pitax.pl/
Klub Uczelniany Akademickiego Związku Sportowego Uniwersytetu Marii Curie-Skłodowskiej,http://azs.umcs.pl/1-procent.html,https://www.pitax.pl/rozlicz/0000056079/
Klub Uczelniany Akademickiego Związku Sportowego Uniwersytetu Marii Curie-Skłodowskiej,http://azs.umcs.pl/1-procent.html,https://www.pitax.pl/pobierz/0000056079/
Klub Uczelniany Akademickiego Związku Sportowego Uniwersytetu Marii Curie-Skłodowskiej,http://azs.umcs.pl/1-procent.html,https://www.pitax.pl/
Klub Uczelniany Akademickiego Związku Sportowego Uniwersytetu Marii Curie-Skłodowskiej,http://azs.umcs.pl/1-procent.html,https://www.pitax.pl/krs/formularze/0000056079/
Fundacja Rozwiń Skrzydła,http://rozwinskrzydla.org/1procent/,https://www.pitax.pl/rozlicz/0000305952/
Fundacja Rozwiń Skrzydła,http://rozwinskrzydla.org/1procent/,https://www.pitax.pl/pobierz/0000305952/
Fundacja Rozwiń Skrzydła,http://rozwinskrzydla.org/1procent/,https://www.iwop.pl/
Fundacja Rozwiń Skrzydła,http://rozwinskrzydla.org/1procent/,https://www.pitax.pl/
Mazurskie Stowarzyszenie Aktywności Lokalnej w Orzyszu,http://orzysz.org.pl/msal/,http://pitax.pl/rozlicz/0000199344
Mazurskie Stowarzyszenie Aktywności Lokalnej w Orzyszu,http://orzysz.org.pl/msal/jedenprocent.php,https:/www.pitax.pl/
Mazurskie Stowarzyszenie Aktywności Lokalnej w Orzyszu,http://orzysz.org.pl/msal/jedenprocent.php,http://pitax.pl/rozlicz/0000199344
Mazurskie Stowarzyszenie Aktywności Lokalnej w Orzyszu,http://orzysz.org.pl/msal/jedenprocent.php,https://www.iwop.pl/
Towarzystwo Przyjaciół Związku Strzeleckiego Strzelec,http://strzelec.erzeszow.pl/old/1procpodatku.html,https://www.pitax.pl/krs/0000283993
Towarzystwo Przyjaciół Związku Strzeleckiego Strzelec,http://strzelec.erzeszow.pl/old/1procpodatku.html,https://www.pitax.pl/krs/formularze/0000283993/
Towarzystwo Przyjaciół Związku Strzeleckiego Strzelec,http://strzelec.erzeszow.pl/old/1procpodatku.html,https://www.pitax.pl
Towarzystwo Przyjaciół Związku Strzeleckiego Strzelec,http://strzelec.erzeszow.pl/old/1procpodatku.html,https://www.iwop.pl
Stowarzyszenie na rzecz Ekologicznej Komunikacji Sekcja Rowerzystów Miejskich,http://rowerowypoznan.pl/,https://www.pitax.pl/
Stowarzyszenie na rzecz Ekologicznej Komunikacji Sekcja Rowerzystów Miejskich,http://rowerowypoznan.pl/,https://www.iwop.pl/
Bank Żywności SOS w Warszawie,http://bzsos.pl/2016/1-dla-banku-zywnosci-sos-w-warszawie/,https://www.pitax.pl/rozlicz/0000029435/
Bank Żywności SOS w Warszawie,http://bzsos.pl/2016/1-dla-banku-zywnosci-sos-w-warszawie/,https://www.pitax.pl/
Bank Żywności SOS w Warszawie,http://bzsos.pl/2016/1-dla-banku-zywnosci-sos-w-warszawie/,https://www.iwop.pl/
Bydgoskie Stowarzyszenie Opieki nad Chorymi z Otępieniem Typu Alzheimerowskiego,http://www.alzheimerbydgoszcz.pl,https://www.pitax.pl/pobierz/0000062746
Bydgoskie Stowarzyszenie Opieki nad Chorymi z Otępieniem Typu Alzheimerowskiego,http://www.alzheimerbydgoszcz.pl,https://www.iwop.pl/
Bydgoskie Stowarzyszenie Opieki nad Chorymi z Otępieniem Typu Alzheimerowskiego,http://www.alzheimerbydgoszcz.pl,https://www.pitax.pl/
Fundacja Bajkowy Świat,http://www.fundacjabajkowyswiat.org/,https://www.pitax.pl/krs/0000377975/
Fundacja Bajkowy Świat,http://www.fundacjabajkowyswiat.org/,https://www.iwop.pl/
Fundacja Bajkowy Świat,http://www.fundacjabajkowyswiat.org/,https://www.pitax.pl/rozliczenie-pit/
Fundacja Court Watch Polska,https://courtwatch.pl/1procent/,https://www.pitax.pl/
Fundacja Court Watch Polska,https://courtwatch.pl/1procent/,https://www.pitax.pl/pobierz/?krs=0000353330
Fundacja Court Watch Polska,https://courtwatch.pl/1procent/,https://www.iwop.pl/
Fundacja Dziedzictwo Kresowe,http://kresowe.pl/1-procent-podatku/,http://www.pitax.pl/krs/0000418931/
Fundacja Dziedzictwo Kresowe,http://kresowe.pl/1-procent-podatku/,http://www.iwop.pl/
Fundacja Dziedzictwo Kresowe,http://kresowe.pl/1-procent-podatku/,http://www.pitax.pl/
Fundacja Fundusz Obrony Narodowej,http://www.fon.com.pl/,https://www.pitax.pl/
Fundacja Fundusz Obrony Narodowej,http://www.fon.com.pl/,https://www.pitax.pl/rozlicz/0000060775/
Fundacja Fundusz Obrony Narodowej,http://www.fon.com.pl/,https://www.pitax.pl/pobierz/0000060775/
Fundacja im. Doktora Piotra Janaszka PODAJ DALEJ,http://1podatku.org/podaj-dalej-1-podatku/,https://www.pitax.pl/pobierz/0000197058/
Fundacja im. Doktora Piotra Janaszka PODAJ DALEJ,http://1podatku.org/podaj-dalej-1-podatku/,https://www.pitax.pl/
Fundacja im. Doktora Piotra Janaszka PODAJ DALEJ,http://1podatku.org/podaj-dalej-1-podatku/,https://www.iwop.pl/
Fundacja im. Jerzego Szmajdzińskiego,http://fundacja-szmajdzinski.pl/przekaz-nam-1-podatku/,https://www.pitax.pl/rozlicz/0000396997/?cel=PodajCel
Fundacja im. Jerzego Szmajdzińskiego,http://fundacja-szmajdzinski.pl/przekaz-nam-1-podatku/,https://www.iwop.pl/
Fundacja im. Jerzego Szmajdzińskiego,http://fundacja-szmajdzinski.pl/przekaz-nam-1-podatku/,https://www.pitax.pl/
Fundacja imienia Darii Trafankowskiej,http://fundacjadaria.org/pomoz-fundacji/,http://www.pitax.pl/rozlicz/0000277594/
Fundacja imienia Darii Trafankowskiej,http://fundacjadaria.org/pomoz-fundacji/,https://www.iwop.pl/
Fundacja imienia Darii Trafankowskiej,http://fundacjadaria.org/pomoz-fundacji/,https://www.pitax.pl/
Fundacja Invictus,https://www.foundationinvictus.org/,http://www.pitax.pl/
Fundacja Invictus,https://www.foundationinvictus.org/,https://www.pitax.pl/pobierz/0000402164/
Fundacja Invictus,https://www.foundationinvictus.org/,https://www.pitax.pl/rozlicz/0000402164/
Fundacja Jamniki Niczyje,http://www.jamnikiniczyje.pl/,https://www.pitax.pl/krs/0000429587/
Fundacja Jamniki Niczyje,http://www.jamnikiniczyje.pl/,https://www.iwop.pl/
Fundacja Jamniki Niczyje,http://www.jamnikiniczyje.pl/,https://www.pitax.pl/
Fundacja Klamra,http://klamra.org/o-fundacji,https://www.pitax.pl/przekaz-jeden-procent/?i=16323
Fundacja Klamra,http://klamra.org/o-fundacji,https://www.iwop.pl/
Fundacja Klamra,http://klamra.org/o-fundacji,https://www.pitax.pl/
"FUNDACJA ""KOALICJA SPRAWIEDLIWEGO HANDLU"" - FAIRTRADE POLSKA",http://www.fairtrade.org.pl/zaangazuj-sie/darowizny-i-odpisy-podatkowe/,https://www.iwop.pl/
"FUNDACJA ""KOALICJA SPRAWIEDLIWEGO HANDLU"" - FAIRTRADE POLSKA",http://www.fairtrade.org.pl/zaangazuj-sie/darowizny-i-odpisy-podatkowe/,https://www.pitax.pl/
"FUNDACJA ""KOALICJA SPRAWIEDLIWEGO HANDLU"" - FAIRTRADE POLSKA",http://www.fairtrade.org.pl/zaangazuj-sie/darowizny-i-odpisy-podatkowe/,https://www.pitax.pl/rozlicz/0000473582/?cel=WsparcieRuchuFairTrade
Fundacja Kultury Rozruch,http://www.fundacjarozruch.pl/wspieraja-nas/,https://www.pitax.pl
Fundacja Kultury Rozruch,http://www.fundacjarozruch.pl/kontakt/,https://www.pitax.pl/krs/0000314992/
Fundacja Lekarska Pro Seniore im. Lekarzy Polskich Poległych i Pomordowanych w Czasie II Wojny Światowej,"http://www.proseniore.pl/aktualnosci/43,rozliczpodatek",https://www.iwop.pl/
Fundacja Lekarska Pro Seniore im. Lekarzy Polskich Poległych i Pomordowanych w Czasie II Wojny Światowej,"http://www.proseniore.pl/aktualnosci/43,rozliczpodatek",https://www.pitax.pl/
Fundacja Lekarska Pro Seniore im. Lekarzy Polskich Poległych i Pomordowanych w Czasie II Wojny Światowej,"http://www.proseniore.pl/aktualnosci/43,rozliczpodatek",https://www.pitax.pl/rozlicz?krs=0000250527
Fundacja Lokalna Grupa Działania - Naszyjnik Północy,http://lgdnp.org.pl/,https://www.iwop.pl/
Fundacja Lokalna Grupa Działania - Naszyjnik Północy,http://lgdnp.org.pl/,https://www.pitax.pl/
Fundacja Lokalna Grupa Działania - Naszyjnik Północy,http://lgdnp.org.pl/,https://www.pitax.pl/opp/zestaw-formularzy-pit-dla-opp/?krs=0000257032
Fundacja na rzecz Rodzin Dzieci z Autyzmem i Innymi Dysfunkcjami - Okno,http://www.fundacjaokno.pl/,http://www.pitax.pl/krs/0000329123
Fundacja na rzecz Rodzin Dzieci z Autyzmem i Innymi Dysfunkcjami - Okno,http://www.fundacjaokno.pl/,https://www.iwop.pl/
Fundacja na rzecz Rodzin Dzieci z Autyzmem i Innymi Dysfunkcjami - Okno,http://www.fundacjaokno.pl/,https://www.pitax.pl/
Fundacja Na Rzecz Rozwoju Hipoterapii Konie - Dzieciom,http://www.hipoterapia.opole.pl/,https://www.pitax.pl/rozlicz/0000206914/
Fundacja Na Rzecz Rozwoju Hipoterapii Konie - Dzieciom,http://www.hipoterapia.opole.pl/,https://www.iwop.pl/
Fundacja Na Rzecz Rozwoju Hipoterapii Konie - Dzieciom,http://www.hipoterapia.opole.pl/,https://www.pitax.pl/
Fundacja na rzecz Rozwoju Powiatu Monieckiego,http://www.fundacja.monki.pl/,https://www.pitax.pl/rozlicz?krs=0000225540&cel=PodajCel
Fundacja na rzecz Rozwoju Powiatu Monieckiego,http://www.fundacja.monki.pl/,https://www.iwop.pl/
Fundacja na rzecz Rozwoju Powiatu Monieckiego,http://www.fundacja.monki.pl/,https://www.pitax.pl/program-pit/
Fundacja na rzecz Zbliżania Kultur Open Art,http://www.openart.org.pl/,https://www.pitax.pl/pobierz?krs=0000105450
Fundacja na rzecz Zbliżania Kultur Open Art,http://www.openart.org.pl/,https://www.pitax.pl/pit-online/
Fundacja na rzecz Zbliżania Kultur Open Art,http://www.openart.org.pl/,https://www.pitax.pl/krs/formularze/0000105450
Fundacja Oczami Brata,http://www.oczamibrata.pl/,https://www.pitax.pl/krs/0000494434/
Fundacja Oczami Brata,http://www.oczamibrata.pl/,http://www.iwop.pl/
Fundacja Oczami Brata,http://www.oczamibrata.pl/,https://www.pitax.pl/
Caritas Diecezji Opolskiej Organizacja Pożytku Publicznego,http://www.caritas.diecezja.opole.pl/index.php/archiwum/rok-2017/849-1-na-sprzet-dla-chorych-w-domu,https://www.pitax.pl/rozlicz/0000290982/
Caritas Diecezji Opolskiej Organizacja Pożytku Publicznego,http://www.caritas.diecezja.opole.pl/index.php/archiwum/rok-2017/849-1-na-sprzet-dla-chorych-w-domu,https://www.pitax.pl/
Caritas Diecezji Opolskiej Organizacja Pożytku Publicznego,http://www.caritas.diecezja.opole.pl/index.php/archiwum/rok-2017/849-1-na-sprzet-dla-chorych-w-domu,https://www.iwop.pl/
Fundacja Mam Marzenie,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.pitax.pl/pobierz/0000177137/
Fundacja Mam Marzenie,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.pitax.pl/
Fundacja Mam Marzenie,http://www.mammarzenie.org/chce-pomoc/podziel-sie-swoim-1-podatku/,https://www.iwop.pl/
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org/,https://www.pitax.pl/krs/0000350788/
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org/,https://www.iwop.pl/
Fundacja Noga w Łapę. Razem Idziemy Przez Świat,http://www.nogawlape.org/,https://www.pitax.pl/
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.pitax.pl/rozlicz/0000037031/
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.iwop.pl/
Fundacja ORLEN - DAR SERCA,http://www.orlendarserca.pl/PL/Pomoc/JesliChceszPomoc/Strony/1-PODATKU.aspx,https://www.pitax.pl/
Fundacja PEGASUS,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.pitax.pl/pobierz/0000119251
Fundacja PEGASUS,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.iwop.pl/
Fundacja PEGASUS,http://pegasus.org.pl/twoj-1-procent-to-ich-ocalenie/,https://www.pitax.pl/
Fundacja Podaj Dobro,http://www.podajdobro.pl/o-fundacji/wesprzyj-nas,https://www.pitax.pl/rozlicz/0000367815/
Fundacja Podaj Dobro,http://www.podajdobro.pl/o-fundacji/wesprzyj-nas,https://www.pitax.pl/rozliczenie-pit/
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.pitax.pl/pobierz/0000265120/
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.iwop.pl/
Fundacja Podkarpackie Hospicjum dla Dzieci,http://www.hospicjum-podkarpackie.pl/1-procent-czyni-dobro.html,https://www.pitax.pl/
Fundacja Polskich Kawalerów Maltańskich Pomoc Maltańska,http://www.fundacjakawalerowmaltanskich.fc.pl/index.php/1-i-darowizny/39-pomoz-nam-pomagac,https://www.pitax.pl/rozlicz?krs=0000207523&cel=&utm_source=fanimani&utm_campaign=fanimani-widget
Fundacja Polskich Kawalerów Maltańskich Pomoc Maltańska,http://www.fundacjakawalerowmaltanskich.fc.pl/index.php/1-i-darowizny/39-pomoz-nam-pomagac,https://www.pitax.pl/?utm_source=fanimani&utm_campaign=fanimani-widget
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,http://www.pitax.pl/krs/0000017864
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,https://www.iwop.pl/
Fundacja Pomocy Dzieciom - Dar Serca,http://www.dar-serca.pl/,https://www.pitax.pl/
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,https://www.pitax.pl/rozlicz?krs=0000460069&amp;cel=
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,https://www.iwop.pl/
"FUNDACJA POMOCY DZIECIOM ""HUMANA""",fundacjahumana.pl,https://www.pitax.pl/
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/rozlicz/0000370505/?cel=Przekarz 1% podatku
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,https://www.iwop.pl/
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/
Fundacja Pomocy Dzieciom Przewlekle Chorym Jerzyk,http://www.fundacjajerzyk.pl/,https://www.pitax.pl/rozlicz/0000303076/
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,https://www.pitax.pl/
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,https://www.iwop.pl/
Fundacja Pomocy Goldenom Aurea,http://www.aurea.org.pl,https://www.pitax.pl/krs/0000303076
Fundacja Pomorskie Hospicjum dla Dzieci,http://pomorskiehd.pl/1-podatku-2/,http://www.pitax.pl/rozlicz/0000296652/
Fundacja Pomorskie Hospicjum dla Dzieci,http://pomorskiehd.pl/1-podatku-2/,https://www.iwop.pl/
Fundacja Pomorskie Hospicjum dla Dzieci,http://pomorskiehd.pl/1-podatku-2/,https://www.pitax.pl/
Fundacja Profilaktyki i Odnowy Rodziny,http://www.odnowarodzin.org.pl/jeden-procent,https://www.pitax.pl/rozlicz/0000500337
