Account Name,Domain,From,To,Role,static/dynamic link,no-follow,Phone,Email,Primary Contact,Project
Fundacja Dla Życia i Rodziny im. Jana Pawła II,http://www.zyciacud.pl,http://www.zyciacud.pl,https://www.pitax.pl/krs/0000409179,LP,static,,604 227 359,biuro@zyciacud.pl,Grzegorz Milartowicz,OPP
Fundacja Dla Życia i Rodziny im. Jana Pawła II,http://www.zyciacud.pl,http://www.zyciacud.pl,https://www.pitax.pl/,SEO,static,,604 227 359,biuro@zyciacud.pl,Grzegorz Milartowicz,OPP
Fundacja Dobra Sieć,http://www.fundusznataliipartyki.pl/,http://www.fundusznataliipartyki.pl/przekaz-swoj-1-na-fundusz-natalii-partyki/,https://www.pitax.pl/rozlicz/0000329778/?cel=Fundusz%20Natalii%20Partyki,ONL,static,,22 825 70 22,biuro@dobrasiec.org,Anna Koseska,OPP
Fundacja Dobra Sieć,http://www.fundusznataliipartyki.pl/,http://www.fundusznataliipartyki.pl/przekaz-swoj-1-na-fundusz-natalii-partyki/,https://www.pitax.pl/pobierz/0000329778/,WIWIN,static,,22 825 70 22,biuro@dobrasiec.org,Anna Koseska,OPP
Fundacja Dobra Sieć,http://www.fundusznataliipartyki.pl/,http://www.fundusznataliipartyki.pl/przekaz-swoj-1-na-fundusz-natalii-partyki/,https://www.pitax.pl/,SEO,static,,22 825 70 22,biuro@dobrasiec.org,Anna Koseska,OPP
Fundacja Dobra Sieć,http://www.fundusznataliipartyki.pl/,http://www.fundusznataliipartyki.pl/przekaz-swoj-1-na-fundusz-natalii-partyki/,https://www.iwop.pl/,SEO2,static,,22 825 70 22,biuro@dobrasiec.org,Anna Koseska,OPP
Fundacja Dobry Duszek,http://www.fundacjadobryduszek.pl,http://www.fundacjadobryduszek.pl,https://www.pitax.pl/rozlicz/0000239253/,ONL,static,,48 36902 84,biuro@fundacjadobryduszek.pl,Dorota Kacprowicz,OPP
Fundacja Dobry Duszek,http://www.fundacjadobryduszek.pl,http://www.fundacjadobryduszek.pl,https://www.pitax.pl/,SEO,static,,48 36902 84,biuro@fundacjadobryduszek.pl,Dorota Kacprowicz,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://www.domnaskale.org.pl/,https://www.pitax.pl/rozlicz/0000248232/,ONL,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://www.domnaskale.org.pl/,https://www.pitax.pl/pobierz/0000248232/,WINWIN,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://www.domnaskale.org.pl/,http://www.pitax.pl,SEO,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://gardens.home.pl/autoinstalator/wordpress3/1-procent-2/,https://www.pitax.pl/pobierz/0000248232/,WIWIN,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://gardens.home.pl/autoinstalator/wordpress3/1-procent-2/,https://www.pitax.pl/rozlicz/0000248232/,ONL,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://gardens.home.pl/autoinstalator/wordpress3/1-procent-2/,https://www.pitax.pl/rozlicz/0000248232/,ONL,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://gardens.home.pl/autoinstalator/wordpress3/1-procent-2/,https://www.pitax.pl/pobierz/0000248232/,WIN,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom na Skale,http://www.domnaskale.org.pl,http://gardens.home.pl/autoinstalator/wordpress3/1-procent-2/,"""http://www.pitax.pl",SEO,static,,618171486,,Stefania Lopko,OPP
Fundacja Dom Rodzinnej Rehabilitacji Dzieci z Porażeniem Mózgowym,http://www.fundacja-dom.opole.pl,http://www.fundacja-dom.opole.pl/,https://www.pitax.pl/krs/0000007685?,LP,static,,77 4743280,dom@fundacja-dom.opole.pl,,OPP
Fundacja Dom Rodzinnej Rehabilitacji Dzieci z Porażeniem Mózgowym,http://www.fundacja-dom.opole.pl,http://www.fundacja-dom.opole.pl/,https://www.pitax.pl/,SEO,static,,77 4743280,dom@fundacja-dom.opole.pl,,OPP
FUNDACJA EDUKACYJNA IMIENIA SIOSTRY WANDY GARCZYŃSKIEJ,http://fundacja.niepokalanki.pl/,http://fundacja.niepokalanki.pl/,https://www.pitax.pl/krs/0000424484/,LP,static,,603669556,fundacja@niepokalanki.pl,Pani Prezes,OPP
FUNDACJA EDUKACYJNA IMIENIA SIOSTRY WANDY GARCZYŃSKIEJ,http://fundacja.niepokalanki.pl/,http://fundacja.niepokalanki.pl/,https://www.pitax.pl/,SEO,static,,603669556,fundacja@niepokalanki.pl,Pani Prezes,OPP
FUNDACJA EDUKACYJNA IMIENIA SIOSTRY WANDY GARCZYŃSKIEJ,http://fundacja.niepokalanki.pl/,http://fundacja.niepokalanki.pl/,https://www.iwop.pl/,SEO2,static,,603669556,fundacja@niepokalanki.pl,Pani Prezes,OPP
Fundacja Emeryt,http://www.fundacja-emeryt.org,http://www.fundacja-emeryt.org/,https://www.pitax.pl/krs/0000161452/,LP,static,,22 620 40 44,fundacja.emeryt@free.ngo.pl,,OPP
Fundacja Emeryt,http://www.fundacja-emeryt.org,http://www.fundacja-emeryt.org/,https://www.pitax.pl/rozlicz/0000161452/?cel=PodajCel,ONL,static,,22 620 40 44,fundacja.emeryt@free.ngo.pl,,OPP
Fundacja Emeryt,http://www.fundacja-emeryt.org,http://www.fundacja-emeryt.org/,https://www.pitax.pl/pobierz/0000161452/,WIN,static,,22 620 40 44,fundacja.emeryt@free.ngo.pl,,OPP
Fundacja Emeryt,http://www.fundacja-emeryt.org,http://www.fundacja-emeryt.org/,https://www.iwop.pl/,SEO2,static,,22 620 40 44,fundacja.emeryt@free.ngo.pl,,OPP
Fundacja Emeryt,http://www.fundacja-emeryt.org,http://www.fundacja-emeryt.org/,https://www.pitax.pl/,SEO,static,,22 620 40 44,fundacja.emeryt@free.ngo.pl,,OPP
Fundacja Energetyka na rzecz Polski Południowej,http://www.fundacja-energetyka.pl,http://fundacja-energetyka.pl/news.php,https://www.pitax.pl/rozlicz/0000132934/?cel=PodajCel,ONL,dynamic,,539313424,sekretariat@fundacja-energetyka.pl,,OPP
Fundacja Energetyka na rzecz Polski Południowej,http://www.fundacja-energetyka.pl,http://fundacja-energetyka.pl/news.php,https://www.pitax.pl/,SEO,dynamic,,539313424,sekretariat@fundacja-energetyka.pl,,OPP
Fundacja Energetyka na rzecz Polski Południowej,http://www.fundacja-energetyka.pl,http://fundacja-energetyka.pl/news.php,https://www.iwop.pl/,SEO2,dynamic,,539313424,sekretariat@fundacja-energetyka.pl,,OPP
Fundacja Energetyka na rzecz Polski Południowej,http://www.fundacja-energetyka.pl,"http://fundacja-energetyka.pl/news,7,1-podatku-dla-Fundacji.html",https://www.pitax.pl/rozlicz/0000132934/?cel=PodajCel,ONL,static,,539313424,sekretariat@fundacja-energetyka.pl,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://www.kreatywnydzieciak.pl/,https://www.pitax.pl/pobierz/0000349055/kreatywne%20dzieci,WIN,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://www.kreatywnydzieciak.pl/,https://www.pitax.pl/rozlicz/0000349055/kreatywne%20dzieci,ONL,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://www.kreatywnydzieciak.pl/,https://www.pitax.pl/,SEO,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://www.kreatywnydzieciak.pl/,https://www.iwop.pl/,SEO2,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.pitax.pl/pobierz/0000349055/,WIN,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.pitax.pl/rozlicz/0000349055/?cel=kreatywny%20dzieciak,ONL,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.pitax.pl/rozlicz/0000349055/?cel=kreatywny%20dzieciak,ONL,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.pitax.pl/pobierz/0000349055/,WIN,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.iwop.pl/,SEO2,static,,,,,OPP
STOWARZYSZENIE KREATYWNY DZIECIAK,http://www.kreatywnydzieciak.pl,http://kreatywnydzieciak.pl/program-pit/,https://www.pitax.pl/,SEO,static,,,,,OPP
Stowarzyszenie Rodzina w Ciechanowcu,http://rodzina.zsoiz-ciechanowiec.pl,http://rodzina.zsoiz-ciechanowiec.pl/,/​https:/www.pitax.pl/​,SEO,static,,,biuro@kamaxmedia.pl,Artur Bojar,OPP
Stowarzyszenie Rodzina w Ciechanowcu,http://rodzina.zsoiz-ciechanowiec.pl,http://rodzina.zsoiz-ciechanowiec.pl/,http://www.iwop.pl,SEO2,static,,,biuro@kamaxmedia.pl,Artur Bojar,OPP
Stowarzyszenie Rodzina w Ciechanowcu,http://rodzina.zsoiz-ciechanowiec.pl,http://rodzina.zsoiz-ciechanowiec.pl/,https://www.pitax.pl/rozlicz/0000083534/,ONL,dynamic,,,biuro@kamaxmedia.pl,Artur Bojar,OPP
Stowarzyszenie Rodzina w Ciechanowcu,http://rodzina.zsoiz-ciechanowiec.pl,http://rodzina.zsoiz-ciechanowiec.pl/,https://www.pitax.pl/pobierz/0000083534/,WIN,dynamic,,,biuro@kamaxmedia.pl,Artur Bojar,OPP
Stowarzyszenie Rodzina w Ciechanowcu,http://rodzina.zsoiz-ciechanowiec.pl,http://rodzina.zsoiz-ciechanowiec.pl/,https://www.pitax.pl/krs/formularze/0000083534/,,dynamic,,,biuro@kamaxmedia.pl,Artur Bojar,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/,https://www.pitax.pl/,SEO,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/,https://www.iwop.pl/,SEO2,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=506,https://www.pitax.pl/krs/0000252569/,LP,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=507,https://www.pitax.pl/rozlicz/0000252569/,ONL,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=508,https://www.pitax.pl/pobierz/0000252569/,ONL,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=509,https://www.pitax.pl/krs/0000252569/,LP,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=510,https://www.pitax.pl/,SEO,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Polska Siatkówka,http://wp.fps-org.pl,http://wp.fps-org.pl/?page_id=511,https://www.iwop.pl/,SEO2,static,,(22) 462 82 46,pzps@pzps.pl,,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://fundacja7zyczen.pl/,https://www.pitax.pl/rozlicz?krs=0000562710&cel=&utm_source=fanimani&utm_campaign=fanimani-widget,ONL,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://fundacja7zyczen.pl/,https://www.pitax.pl/?utm_source=fanimani&utm_campaign=fanimani-widget,SEO,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://www.pitonline.com.pl/,https://www.pitax.pl/rozlicz/0000562710,ONL,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://www.pitonline.com.pl/,https://www.pitax.pl/krs/formularze/0000562710,OTH,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://www.pitonline.com.pl/,https://www.pitax.pl/pobierz/0000562710,WIN,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Siedem Życzeń,http://fundacja7zyczen.pl,http://www.pitonline.com.pl/,https://www.pitax.pl/,SEO,static,,48 503 300 260,biuro@fundacja7zyczen.p,mACIEJ Pasieka,OPP
Fundacja Wrocławskie Hospicjum dla Dzieci,http://www.hospicjum.wroc.pl,http://www.hospicjum.wroc.pl/program-do-rozliczania-pita,https://www.pitax.pl/pobierz/0000287982/,WIN,static,,71 367 51 09,beata.hernik@hospicjum.wroc.pl,,OPP
Fundacja Wrocławskie Hospicjum dla Dzieci,http://www.hospicjum.wroc.pl,http://www.hospicjum.wroc.pl/program-do-rozliczania-pita,https://www.pitax.pl/rozlicz/0000287982/,ONL,static,,71 367 51 09,beata.hernik@hospicjum.wroc.pl,,OPP
Fundacja Wrocławskie Hospicjum dla Dzieci,http://www.hospicjum.wroc.pl,http://www.hospicjum.wroc.pl/program-do-rozliczania-pita,https://www.iwop.pl/,SEO2,static,,71 367 51 09,beata.hernik@hospicjum.wroc.pl,,OPP
Fundacja Wrocławskie Hospicjum dla Dzieci,http://www.hospicjum.wroc.pl,http://www.hospicjum.wroc.pl/program-do-rozliczania-pita,https://www.pitax.pl/pity-2017/,SEO,static,,71 367 51 09,beata.hernik@hospicjum.wroc.pl,,OPP
Fundacja Uniwersyteckiego Szpitala Dziecięcego w Krakowie - O Zdrowie Dziecka,http://www.ozdrowiedziecka.pl,http://www.szpitalzdrowia.pl/o-szpitalu/przyszpitalne-fundacje/fundacja-o-zdrowie-dziecka/,http://www.pitax.pl/rozlicz/0000123750,ONL,static,,12 658 20 11,akcja@odnowaszpitala.pl,,OPP
Fundacja Uniwersyteckiego Szpitala Dziecięcego w Krakowie - O Zdrowie Dziecka,http://www.ozdrowiedziecka.pl,www.szpitalzdrowia.pl/o-szpitalu/przyszpitalne-fundacje/fundacja-o-zdrowie-dziecka/1-procent-podatku/,https://www.pitax.pl/rozlicz/0000123750/,ONL,static,,12 658 20 11,akcja@odnowaszpitala.pl,,OPP
Fundacja Uniwersyteckiego Szpitala Dziecięcego w Krakowie - O Zdrowie Dziecka,http://www.ozdrowiedziecka.pl,www.szpitalzdrowia.pl/o-szpitalu/przyszpitalne-fundacje/fundacja-o-zdrowie-dziecka/1-procent-podatku/,https://www.pitax.pl/,SEO,static,,12 658 20 11,akcja@odnowaszpitala.pl,,OPP
Fundacja Uniwersyteckiego Szpitala Dziecięcego w Krakowie - O Zdrowie Dziecka,http://www.ozdrowiedziecka.pl,www.szpitalzdrowia.pl/o-szpitalu/przyszpitalne-fundacje/fundacja-o-zdrowie-dziecka/1-procent-podatku/,https://www.iwop.pl/,SEO2,static,,12 658 20 11,akcja@odnowaszpitala.pl,,OPP
Stowarzyszenie Hospicjum Opolskie,http://www.hospicjumopolskie.pl,http://www.hospicjumopolskie.pl/1proc.html,https://www.pitax.pl/pobierz/0000025002/,WIN,static,,77 402 52 37,biuro.hospicjumopolskie@gmail.com,,OPP
Stowarzyszenie Hospicjum Opolskie,http://www.hospicjumopolskie.pl,http://www.hospicjumopolskie.pl/1proc.html,https://www.pitax.pl/rozlicz/0000025002/,ONL,static,,77 402 52 37,biuro.hospicjumopolskie@gmail.com,,OPP
Stowarzyszenie Hospicjum Opolskie,http://www.hospicjumopolskie.pl,http://www.hospicjumopolskie.pl/1proc.html,https://www.iwop.pl/,SEO2,static,,77 402 52 37,biuro.hospicjumopolskie@gmail.com,,OPP
Stowarzyszenie Hospicjum Opolskie,http://www.hospicjumopolskie.pl,http://www.hospicjumopolskie.pl/1proc.html,https://www.pitax.pl/,SEO,static,,77 402 52 37,biuro.hospicjumopolskie@gmail.com,,OPP
Stowarzyszenie Wielokierunkowej Pomocy Remedium,http://www.remedium-mragowo.pl,http://www.remedium-mragowo.pl,https://www.pitax.pl,SEO,static,,"531 278 298 (prezes),",remedium.mragowo@wp.pl,,OPP
Stowarzyszenie Wielokierunkowej Pomocy Remedium,http://www.remedium-mragowo.pl,http://www.remedium-mragowo.pl,https://www.pitax.pl/krs/formularze/0000269337/,OTH,static,,"531 278 298 (prezes),",remedium.mragowo@wp.pl,,OPP
Stowarzyszenie Wielokierunkowej Pomocy Remedium,http://www.remedium-mragowo.pl,http://www.remedium-mragowo.pl,https://www.pitax.pl/krs/0000269337,OTH,static,,"531 278 298 (prezes),",remedium.mragowo@wp.pl,,OPP
Stowarzyszenie Wielokierunkowej Pomocy Remedium,http://www.remedium-mragowo.pl,http://www.remedium-mragowo.pl,https://www.pitax.pl/krs/0000269337,OTH,static,,"531 278 298 (prezes),",remedium.mragowo@wp.pl,,OPP
Krajowy Fundusz na rzecz Dzieci,http://www.fundusz.org,http://fundusz.org/1-procent-dla-zdolnych-dzieci/,https://www.pitax.pl/rozlicz/0000044710/?cel=Na%20dzia%C5%82alno%C5%9B%C4%87%20po%C5%BCytku%20publicznego,OTH,static,,22 848 24 68,fundusz@fundusz.org,,OPP
Krajowy Fundusz na rzecz Dzieci,http://www.fundusz.org,http://fundusz.org/1-procent-dla-zdolnych-dzieci/,https://www.pitax.pl/,SEO,static,,22 848 24 68,fundusz@fundusz.org,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl,http://fundacjaogniwo.pl/,https://www.pitax.pl/,SEO,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl/,http://fundacjaogniwo.pl/,https://www.iwop.pl/,SEO2,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl/,http://fundacjaogniwo.pl/1procent/,https://www.pitax.pl/rozlicz/0000364436/?cel=PodajCel,ONL,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl/,http://fundacjaogniwo.pl/1procent/,https://www.pitax.pl/pobierz/0000364436/,WIN,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl/,http://fundacjaogniwo.pl/1procent/,https://www.pitax.pl/,SEO,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Ogniwo,http://fundacjaogniwo.pl/,http://fundacjaogniwo.pl/1procent/,https://www.iwop.pl/,SEO2,static,,535 522 200,kontakt@fundacjaogniwo.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/rozlicz/0000006079/,ONL,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/rozlicz/0000006079/?cel=CeleStatutowe,ONL,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/rozlicz/0000006079/?cel=CeleStatutowe,ONL,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/pobierz/0000006079/,WIN,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/pobierz/0000006079/,WIN,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/krs/formularze/0000006079/,OTH,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/krs/formularze/0000006079/,OTH,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/krs/formularze/0000006079/,OTH,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.iwop.pl/,SEO2,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
Fundacja Pomocy Osobom z Autyzmem MADA,http://www.mada.org.pl/,http://www.mada.org.pl/1-procent-podatku-na-rzecz-fundacji/pitax-pl-dla-opp-1-procent-podatku-dla-mady/,https://www.pitax.pl/,SEO,static,,18 449 05 10,fundacja@mada.org.pl,,OPP
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl,http://amazonki.krakow.pl/index.php/przekaz-nam-1,http://www.pitax.pl/rozlicz/0000167942/,ONL,static,,,amazonkikrakow@amazonki.krakow.pl,,OPP
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl,http://amazonki.krakow.pl/index.php/przekaz-nam-2,http://www.pitax.pl/pobierz/0000167942/,WIN,static,,,amazonkikrakow@amazonki.krakow.pl,,OPP
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl,http://amazonki.krakow.pl/index.php/przekaz-nam-3,https://www.pitax.pl/,SEO,static,,,amazonkikrakow@amazonki.krakow.pl,,OPP
"Krakowskie Towarzystwo ""Amazonki""",http://amazonki.krakow.pl,http://amazonki.krakow.pl/index.php/przekaz-nam-4,https://www.iwop.pl/,SEO2,static,,,amazonkikrakow@amazonki.krakow.pl,,OPP
Fundacja GAJUSZ,http://www.gajusz.org.pl,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/pobierz/0000109866/,WIN,static,,42 631 00 41,biuro@gajusz.org.pl,Anna Rajska,OPP
Fundacja GAJUSZ,http://www.gajusz.org.pl,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/rozlicz/0000109866/,ONL,static,,42 631 00 41,biuro@gajusz.org.pl,Anna Rajska,OPP
Fundacja GAJUSZ,http://www.gajusz.org.pl,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.pitax.pl/,SEO,static,,42 631 00 41,biuro@gajusz.org.pl,Anna Rajska,OPP
Fundacja GAJUSZ,http://www.gajusz.org.pl,http://coteraz.org/?utm_source=www&utm_medium=baner-slider&utm_campaign=1procent-2018&utm_term=1procent-2018-coteraz-hospicja&utm_content=promocja-LP-www-baner-slider,https://www.iwop.pl/,SEO2,static,,42 631 00 41,biuro@gajusz.org.pl,Anna Rajska,OPP
Fundacja Good Life,https://goodlife.org.pl,https://goodlife.org.pl,https://www.pitax.pl/rozlicz/0000430383,ONL,static,,605 115 240,fundacja@goodlife.org.pl,Tomek Grocholski,OPP
Fundacja Good Life,https://goodlife.org.pl,https://goodlife.org.pl/darczynca.html#%,https://www.pitax.pl/rozlicz/0000430383,ONL,static,,605 115 240,fundacja@goodlife.org.pl,Tomek Grocholski,OPP
Fundacja Good Life,https://goodlife.org.pl,https://goodlife.org.pl/darczynca.html#%,https://www.iwop.pl/,SEO2,static,,605 115 240,fundacja@goodlife.org.pl,Tomek Grocholski,OPP
Fundacja Good Life,https://goodlife.org.pl,https://goodlife.org.pl/darczynca.html#%,https://www.pitax.pl/,SEO,static,,605 115 240,fundacja@goodlife.org.pl,Tomek Grocholski,OPP
