STOWARZYSZENIE SPOŁECZNEJ SZKOŁY MUZYCZNEJ IM. H.WIENIAWSKIEGO,0000013057,
BIALSKOPODLASKIE STOWARZYSZENIE "AMAZONKI",0000013172,
POLSKI ZWIĄZEK GŁUCHYCH ODDZIAŁ LUBELSKI,0000013179,
TOWARZYSTWO CHORYCH NA STWARDNIENIA ROZSIANE,0000013198,
BRACTWO KURKOWE MIASTA RYBNIKA Z SIEDZIBĄ W RYBNIKU,0000013219,
STOWARZYSZENIE POMOCY DZIECIOM NIEPEŁNOSPRAWNYM "RADOŚĆ W MYSŁOWICACH,0000013242,
KOLEGIUM EUROPY WSCHODNIEJ IM.JANA NOWAKA-JEZIORAŃSKIEGO WE WROCŁAWIU,0000013264,
TOWARZYSTWO PRZYJACIÓŁ DOMU CIEPŁA,0000013293,
ŁÓDZKI SZKOLNY ZWIĄZEK SPORTOWY,0000013305,
KARMELICKA OCHOTNICZA STRAŻ POŻARNA W TRUTOWIE,0000013316,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W TYCHACH,0000013377,
INICJATYWA SAMORZĄDOWA RAZEM,0000013407,
TOWARZYSTWO POLSKA NIEMCY W GDAŃSKU,0000013408,
ZIELONOGÓRSKI UNIWERSYTET TRZECIEGO WIEKU,0000013459,
STOWARZYSZENIE WSPIERANIA EDUKACJI ARTYSTYCZNEJ "PROMOTOR",0000013460,
KLUB SPORTOWY "BRONOWIANKA",0000013511,
STOWARZYSZENIE ŚWIĘTEGO FILIPA NEREUSZA,0000013532,
KLUB SPORTOWY OYAMA RZESZÓW,0000013593,
STOWARZYSZENIE POMOCY DZIECIOM NIEPEŁNOSPRAWNYM "JESTEŚMY RAZEM",0000013598,
MŁODZIEŻOWY KLUB KOSZYKÓWKI MDK KIELCE,0000013685,
AMERYKAŃSKO-POLSKIE STOWARZYSZENIE OŚWIATOWE,0000013695,
STOWARZYSZENIE "RODZINA MIŁOŚCI OFIARNEJ",0000013726,
STOWARZYSZENIE EDUKACYJNE "INTEGRITAS" RODZINA - SZKOŁA - ŚRODOWISKO,0000013743,
SAMODZIELNE KOŁO TERENOWE NR 162 SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,0000013847,
STOWARZYSZENIE "DOM NA SKRAJU",0000013907,
ODDZIAŁ TERENOWY POLSKIEGO TOWARZYSTWA WALKI Z KALECTWEM,0000013912,
STOWARZYSZENIE NA RZECZ POMOCY LUDZIOM NIEPEŁNOSPRAWNYM I POTRZEBUJĄCYM OPIEKI "SENIOR",0000013932,
ŁÓDZKIE TOWARZYSTWO OPIEKI NAD ZWIERZĘTAMI,0000014017,
STOWARZYSZENIE WIĘZIONYCH INTERNOWANYCH I REPRESJONOWANYCH "WIR",0000014042,
STOWARZYSZENIE NA RZECZ POMOCY RODZINIE I POSZKODOWANYM W WYPADKACH KOMUNIKACYJNYCH W ZWOLENIU,0000014112,
"FUNDACJA TVN NIE JESTEŚ SAM",0000014124,
OCHOTNICZA STRAŻ POŻARNA W POGORZANACH,0000014139,
STOWARZYSZENIE PRZYJACIÓŁ ZESPOŁU "DINO",0000014149,
POLSKIE TOWARZYSTWO CHIRURGÓW DZIECIĘCYCH,0000014184,
ELBLĄSKA RADA KONSULTACYJNA OSÓB NIEPEŁNOSPRAWNYCH,0000014250,
OLSZTYŃSKIE STOWARZYSZENIE HOSPICYJNE "PALIUM",0000014251,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "AKTYWNI",0000014273,
SPOŁECZNY RUCH TRZEŹWOŚCI W PIERZCHNICY,0000014317,
RZESZOWSKIE TOWARZYSTWO POMOCY IM. ŚW. BRATA ALBERTA W RZESZOWIE,0000014409,
ŚLĄSKIE FORUM ORGANIZACJI POZARZĄDOWYCH "KAFOS",0000014434,
TOWARZYSTWO NA RZECZ REHAB.ZDROW.IM.PROF.F.CHRAPKIEWICZA-CHAPEVILLE'A,0000014480,
STARACHOWICKI KLUB "AMAZONEK",0000014503,
STOWARZYSZENIE KLUBU SPORTOWEGO GRYF GORĘCZYNO,0000014505,
FUNDACJA EKONOMISTÓW ŚRODOWISKA I ZASOBÓW NATURALNYCH,0000014546,
STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY SPRAWNEJ INACZEJ W TRZEBOWNISKU,0000014568,
STOWARZYSZENIE NA RZECZ NIEPEŁNOSPRAWNYCH SPES,0000014574,
TOWARZYSTWO MIŁOŚNIKÓW TAŃCA - KLUB TAŃCA TOWARZYSKIEGO "DŻET RZESZÓW-BOGUCHWAŁA" W BOGUCHWALE,0000014639,
TOWARZYSTWO MUZYCZNE W CZĘSTOCHOWIE,0000014656,
STOWARZYSZENIE ROZWOJU GMINY CMOLAS,0000014715,
FUNDACJA SIATKÓWKI PLAŻOWEJ,0000014770,
STOWARZYSZENIE SZKOŁA DLA REGIONU - LKS "ORKAN",0000014811,
LUBELSKI ZWIĄZEK INWALIDÓW NARZĄDU RUCHU,0000014813,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W OLSZTYNIE,0000014834,
TOWARZYSTWO MIŁOŚNIKÓW PARSĘTY,14865,
KOMITET ROZBUDOWY SZPITALA W NOWYM MIEŚCIE LUBAWSKIM,0000014968,
STOWARZYSZENIE "NASZE DZIECI W GDAŃSKU",0000014996,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W PRZEMYŚLU,0000015000,
ELBLĄSKIE TOWARZYSTWO KULTURALNE,0000015075,
STOWARZYSZENIE "NASZ RYMANÓW",0000015119,
TOWARZYSTWO PRZYJACIÓŁ DZIECI OPOLSKI ODDZIAŁ REGIONALNY,0000015129,
PRZEMYSKI KLUB SPORTU I REKREACJI NIEWIDOMYCH I SŁABOWIDZĄCYCH "PODKARPACIE",0000015183,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W BYTOMIU,0000015314,
FUNDACJA "ŻYJMY ZDROWO",0000015340,
STOWARZYSZENIE LUDOWY KLUB SPORTOWY GORZYCZANKA,0000015345,
KOMITET POMOCY DLA ZWIERZĄT,0000015352,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI NIEWIDOMYCH I SŁABOWIDZĄCYCH "BLIŻEJ ŚWIATA",0000015377,
POLSKIE STOWARZYSZENIE DIABETYKÓW  ZARZĄD REGIONU ZIEMI PRZEMYSKIEJ,0000015387,
STOWARZYSZENIE KULTURY, SPORTU I ROZWOJU WSI OLSZYNY,0000015390,
FUNDACJA "DAJ SZANSĘ",0000015435,
LUBUSKI KLUB ŻEGLARSKI IM.MARIUSZA ZARUSKIEGO W SŁAWIE,0000015458,
STOWARZYSZENIE PRZYJACIÓŁ BEZPAŃSKICH ZWIERZĄT "CICHY KĄT" W TARNOWSKICH GÓRACH,0000015556,
STOWARZYSZENIE PROMOCJI ARTYSTÓW WYBRZEŻA ERA-ART,0000015596,
KLECZEWSKIE TOWARZYSTWO PROMOCJI I ROZWOJU,0000015671,
STALOWOWOLSKIE STOWARZYSZENIE "AMAZONKA",0000015673,
SPOŁECZNE TOWARZYSTWO OŚWIATOWE SAMODZIELNE KOŁO TERENOWE NR 165,0000015685,
GDAŃSKIE STOWARZYSZENIE POMOCY OSOBOM Z CHOROBĄ ALZHEIMERA,0000015721,
FUNDACJA "POKOLENIA-POKOLENIOM",0000015776,
WIELKOPOLSKIE STOWARZYSZENIE NIEWIDOMYCH,0000015792,
STOWARZYSZENIE MIESZKAŃCÓW SŁUŻEWA,0000015795,
OGÓLNOPOLSKIE TOWARZYSTWO OCHRONY PTAKÓW,0000015808,
STOWARZYSZENIE NA RZECZ DZIECI I MŁODZIEŻY NIEPEŁNOSPRAWNEJ "SZANSA",0000015850,
MIEJSKI KLUB TENISOWY STALOWA WOLA,0000015863,
"STOWARZYSZENIE NA RZECZ OSÓB BEZROBOTNYCH" W OSTROWCU ŚWIĘTOKRZYSKIM,0000015916,
STOWARZYSZENIE OPIEKI HOSPICYJNEJ I PALIATYWNEJ "HOSPICJUM" W CHORZOWIE,0000015960,
OCHOTNICZA STRAŻ POŻARNA W PRZYTOCZNIE,0000015987,
GUBIŃSKIE TOWARZYSTWO KULTURY,0000015996,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI NIEPEŁNOSPRAWNYCH RUCHOWO I UMYSŁOWO "NADZIEJA",0000016044,
LUDOWY KLUB SPORTOWY "ZABORZANKA" W ZABORZU,0000016062,
STOWARZYSZENIE POMOCY DZIECIOM CHIRURGICZNIE CHORYM,0000016083,
TOWARZYSTWO SZKOLNE IM.M.REJA,0000016104,
KLUB ŻEGLARSKI "AUGUST",0000016109,
GORLICKI KLUB PIŁKI SIATKOWEJ,0000016129,
TOWARZYSTWO OCHRONY DZIEDZICTWA KULTUROWEGO "KAZIMIERSKA  FARA",0000016132,
STOWARZYSZENIE OTWARTYCH SERC AKTYWNYCH KOBIET /SOS/ W OLKUSZU,0000016137,
STOWARZYSZENIE RODZIN I PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH,0000016179,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "POMOCNA DŁOŃ" W DĄBROWIE TARNOWSKIEJ,0000016207,
POBIEDZISKI KLUB TENISOWY,0000016288,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W OTWOCKU,0000016301,
DIECEZJALNA FUNDACJA OCHRONY ŻYCIA,0000016304,
STOWARZYSZENIE PRZYJACIÓŁ NIEWIDOMYCH I SŁABOWIDZĄCYCH,0000016394,
AEROKLUB ELBLĄSKI,0000016441,
KATOLICKIE TOWARZYSTWO KULTURALNE W BIELSKU-BIAŁEJ,16497,
STOWARZYSZENIE SPOŁECZNO OŚWIATOWE "NASZA SZKOŁA",0000016511,
STOWARZYSZENIE NA RZECZ SZKOŁY W ODRACH I ROZWOJU LOKALNEGO,0000016575,
STOWARZYSZENIE "NASZE DZIECI",0000016711,
SKARŻYSKI KLUB "AMAZONEK" W SKARŻYSKU-KAMIENNEJ,0000016720,
STOWARZYSZENIE "PROMYK",0000016732,
KRAJOWE TOWARZYSTWO AUTYZMU-ODDZIAŁ W KIELCACH,0000016750,
LUDOWY KLUB SPORTOWY "ŁOSOŚ" ŁOSOSINA DOLNA Z SIEDZIBĄ W BILSKU,0000016752,
STOWARZYSZENIE TROSKI O DZIECI I MŁODZIEŻ IM.KS.BR. MARKIEWICZA P.N. "ORATORIUM TWÓJ DOM" W LIKWIDACJI,0000016804,
OCHOTNICZA STRAŻ POŻARNA W TOLKMICKU,0000016836,
OCHOTNICZA STRAŻ POŻARNA W STRZESZYCACH,0000016861,
OCHOTNICZA STRAŻ POŻARNA W POGRODZIU,0000016868,
MIKOŁOWSKIE STOWARZYSZENIE POMOCY PSYCHOSPOŁECZNEJ I PROFILAKTYKI "ZMIANA",0000016869,
FUNDACJA "MUZYKA CERKIEWNA",0000016891,
LUBELSKIE STOWARZYSZENIE AMAZONEK,0000017023,
SZCZYCIEŃSKI KLUB KYOKUSHIN KARATE,0000017044,
FUNDACJA SPOŁECZNO-CHARYTATYWNA POMOC RODZINIE I ZIEMI W TORUNIU,0000017073,
FUNDACJA VOX-ARTIS PROMOCJA POLSKIEJ SZTUKI WSPÓŁCZESNEJ I DESIGNU,0000017105,
STOWARZYSZENIE "RUCH KOBIET DO WALKI Z RAKIEM PIERSI EUROPA DONNA",0000017172,
TOWARZYSTWO EWANGELICKIE IM. KS. FRANCISZKA MICHEJDY,0000017212,
HOSPICJUM IM.ŚW.MAKSYMILIANA KOLBEGO W KOSZALINIE,0000017241,
STOWARZYSZENIE DZIAŁAJĄCE NA RZECZ OSÓB CHORYCH PSYCHICZNIE I ICH RODZIN "PRZYSTAŃ",0000017248,
FUNDACJA POMOCY SAMOTNYM MATKOM,0000017256,
FUNDACJA ŚW.FRANCISZKA"POMÓŻ ZWIERZĘTOM-NASZYM MAŁYM BRACIOM",0000017257,
"OSTROWIECKI KLUB AMAZONKA",0000017279,
STOWARZYSZENIE PRZYJACIÓŁ OSÓB Z OGRANICZENIEM  SAMODZIELNOŚCI ŻYCIOWEJ "AGIS",0000017280,
KOSZALIŃSKIE TOWARZYSTWO EDUKACYJNE,0000017282,
TOWARZYSTWO PRZYJACIÓŁ GARDZIENIC Z SIEDZIBĄ W GARDZIENICACH,0000017287,
WARMIŃSKO-MAZURSKIE STOWARZYSZENIE POMOCY DZIECIOM Z NIEPEŁNOSPRAWNOŚCIĄ RUCHOWĄ I NIEPEŁNOSPRAWNOŚCIĄ SPRZĘŻONĄ W OLSZTYNIE,0000017290,
STOWARZYSZENIE INTEGRACJI SPOŁECZNEJ "RODZINA",0000017478,
OCHOTNICZA STRAŻ POŻARNA W TŁUCZANI,0000017513,
25 SAMODZIELNE KOŁO TERENOWE SPOŁECZNEGO TOWARZYSTWA OŚWIATOWEGO,0000017606,
FUNDACJA "KYOTO - KRAKÓW" ANDRZEJA WAJDY I KRYSTYNY ZACHWATOWICZ- WAJDY,0000017674,
TOWARZYSTWO SPOŁECZNO-KULTURALNE NIEMCÓW NA ŚLĄSKU OPOLSKIM,0000017757,
ZESPÓŁ PIEŚNI I TAŃCA "ZIEMIA BYDGOSKA",0000017774,
BUDOWLANY KLUB SPORTOWY W BYDGOSZCZY,0000017807,
FUNDACJA POMOCY DZIECIOM- DAR SERCA,0000017864,
NOWOSĄDECKIE STOWARZYSZENIE AMAZONEK IM. HELENY WŁODARCZYK,0000017921,
FUNDACJA HOSPICJUM ONKOLOGICZNE ŚW.FRANCISZKA,0000018046,
STOWARZYSZENIE WSPIERANIA WALKI Z NOWOTWORAMI "POKONAĆ RAKA",0000018107,
STOWARZYSZENIE NA RZECZ EKOROZWOJU WSI GORAWINO,0000018209,
POLSKIE STOWARZYSZENIE  LUDZI CIERPIĄCYCH NA PADACZKĘ,0000018369,
KALISKIE TOWARZYSTWO OPIEKI PALIATYWNEJ,0000018439,
ZESPÓŁ FOLKLORYSTYCZNY "LAZURKI",0000018454,
STOWARZYSZENIE AKCJA SPOŁECZNA,0000018623,
GMINNY OŚRODEK SPORTU I REKREACJI "NOVI-RZEZAWIANKA",0000018678,
LUDOWY KLUB SPORTOWY"LEŃCZE"W LEŃCZACH,0000018715,
FUNDACJA OCHRONY ZABYTKÓW DROGOWNICTWA W SZCZUCINIE,0000018735,
STOWARZYSZENIE RODZICÓW I OPIEKUNÓW OSÓB Z ZESPOŁEM DOWNA W ŁODZI,0000018766,
STOWARZYSZENIE POMOCY DZIECIOM,0000018818,
STOWARZYSZENIE KOBIET PO CHOROBIE RAKA PIERSI "ANNA",0000018854,
WARSZAWSKIE STOWARZYSZENIE PLASTYKÓW,0000018909,
REGIONALNA FUNDACJA POMOCY NIEWIDOMYM,0000018926,
ZRZESZENIE KASZUBSKO-POMORSKIE ODDZIAŁ W GDYNI,0000018943,
FUNDACJA "ZAMEK SIEWIERSKI" IM. KSIĘSTWA SIEWIERSKIEGO,0000019012,
STOWARZYSZENIE POMOCY NIEPEŁNOSPRAWNYM Z MÓZGOWYM PORAŻENIEM DZIECIĘCYM "MOŻEMY WSZYSTKO" W DĘBICY,0000019024,
STOWARZYSZENIE "DAJMY DZIECIOM MIŁOŚĆ",0000019095,
FUNDACJA "PODZIEL SIĘ Z INNYMI" IMIENIA HENRYKI RUDZKIEJ,0000019108,
FUNDACJA HUMANITARNA,0000019217,
STOWARZYSZENIE INICJATYW SPOŁECZNYCH I PROMOCJI ZAWODOWEJ,0000019245,
TOWARZYSTWO PROMOCJI OŚWIATY EKOLOGICZNEJ W TARNOWIE,0000019248,
STOWARZYSZENIE PROMOCJI I ROZWOJU WSI HANDZLÓWKA,0000019336,
FUNDACJA NA RZECZ OCHRONY OBYWATELI,0000019367,
STOWARZYSZENIE NA RZECZ RODZINY,0000019371,
STOWARZYSZENIE RODZICÓW I PRZYJACIÓŁ DZIECI I MŁODZIEŻY Z WADĄ SŁUCHU "USŁYSZEĆ ŚWIAT",0000019410,
"NADZIEJA.PL" SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,0000019453,
SAMODZIELNE KOŁO TERENOWE NR. 10 W MILANÓWKU SPOŁ.TOW.OŚWIATOWEGO,0000019454,
KLUB EKOLOGICZNY "GAJA ŚWIĘTOKRZYSKA",0000019497,
BYTOMSKIE STOWARZYSZENIE POMOCY DZIECIOM I MŁODZIEŻY NIEPEŁNOSPRAWNEJ,0000019510,
FUNDACJA IMIENIA JOANNY SARZYŃSKIEJ - PUTOWSKIEJ ABSOLWENTA KATEDRY KOMUNIKACJI WIZUALNEJ WYDZIAŁU FORM PRZEMYSŁOWYCH AKADEMII SZTUK PIĘKNYCH IMIENIA JANA MATEJKI W KRAKOWIE,0000019580,
OCHOTNICZA STRAŻ POŻARNA,0000019581,
FUNDACJA "BIBLIOTEKA EKOLOGICZNA",0000019584,
MIELECKIE STOWARZYSZENIE CHORYCH NA STWARDNIENIE ROZSIANE W MIELCU,0000019619,
STOWARZYSZENIE EMAUS - LUBLIN,0000019658,
PARAFIALNY KLUB SPORTOWY "JÓZEFKA",0000019686,
STOWARZYSZENIE NA RZECZ CHORYCH, NIEPEŁNOSPRAWNYCH I POTRZEBUJĄCYCH POMOCY IM. MATKI TERESY W ŻOŁYNI,0000019768,
STOWARZYSZENIE "JEDEN ŚWIAT",0000019979,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH POWIATU IŁAWSKIEGO "PROMYK",0000019992,
ŚWIĘTOKRZYSKIE STOWARZYSZENIE POMOCY DZIECIOM, MŁODZIEŻY, DOROSŁYM Z CUKRZYCĄ I Z INNYMI SCHORZENIAMI,0000020049,
STOWARZYSZENIE "PRZYSTAŃ",0000020098,
ZIELONOGÓRSKIE TOWARZYSTWO EDUKACYJNE "CIVILITAS",0000020187,
STOWARZYSZENIE ROZWOJU SOŁECTWA KRZYWA,0000020195,
STOWARZYSZENIE POMOCY DZIECIOM I OSOBOM NIEPEŁNOSPRAWNYM "PODAJMY SOBIE RĘCE",0000020206,
STOWARZYSZENIE "SURSUM CORDA",0000020382,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W RYMANOWIE,0000020388,
KOLSKIE STOWARZYSZENIE OSÓB NIEPEŁNOSPRAWNYCH "SPRAWNI INACZEJ",0000020401,
FUNDACJA POMOCY EDUKACYJNEJ DLA MŁODZIEŻY IM. HELENY I TADEUSZA ZIELIŃSKICH W JAROSŁAWIU,0000020427,
STOWARZYSZENIE MIŁOŚNIKÓW NOWEGO DWORU GDAŃSKIEGO - KLUB NOWODWORSKI,0000020430,
STOWARZYSZENIE RODZIN I PRZYJACIÓŁ OSÓB NIEPEŁNOSPRAWNYCH "PRZEBUDZONE NADZIEJE",0000020434,
TOWARZYSTWO KRZEWIENIA SPORTU "SIATKARZ" W JAROCINIE,0000020509,
STOWARZYSZENIE MIŁOŚNIKÓW JASŁA I REGIONU JASIELSKIEGO,0000020568,
STOWARZYSZENIE POMOCY OSOBOM NIEPEŁNOSPRAWNYM GMINY CHMIELNIK,0000020595,
TOWARZYSTWO MIŁOŚNIKÓW ZIEMI TCZEWSKIEJ,0000020655,
TOWARZYSTWO SZKOŁY KATOLICKIEJ,0000020686,
"STOWARZYSZENIE OBRONY PRAW CZŁOWIEKA",0000020698,
LĘBORSKI KLUB BIEGACZA IMIENIEM "BRACI PETK",0000020783,
STOWARZYSZENIE RODZIN I OPIEKUNÓW OSÓB CHORYCH PSYCHICZNIE "RODZINA" W SZCZECINIE,0000020786,
STOWARZYSZENIE WŁAŚCICIELI DOMKÓW REKREACYJNYCH OŚRODKA WYPOCZYNKU DORAŹNEGO IRYS W ORZYSZU,0000020805,
TOWARZYSTWO PRZYJACIÓŁ REGIONALNEGO ZESPOŁU "LACHY",0000020842,
STOWARZYSZENIE ŻYDOWSKI INSTYTUT HISTORYCZNY W POLSCE,0000020904,
STOWARZYSZENIE "WĘGAJTY",0000020919,
FUNDACJA RZEMIOSŁA SZCZECIŃSKIEGO NA RZECZ UCZNIÓW RZEMIOSŁA IM. EDWARDA WÓDKIEWICZA PRZEWODNICZĄCEGO RADY IZBY RZEMIEŚLNICZEJ W SZCZECINIE,0000020944,
TOWARZYSTWO MIŁOŚNIKÓW DANKOWIC,0000020961,
POLSKIE TOWARZYSTWO WALKI Z KALECTWEM ODDZIAŁ W PRZEMYŚLU,0000020967,
KAYAK SPORT CLUB OLSZTYN,0000020972,
FUNDACJA POMOCY CHORYM NA ZANIK MIĘŚNI,0000020975,
EKOLOGICZNE STOWARZYSZENIE PRZYJACIÓŁ TRÓJMIEJSKIEGO PARKU KRAJOBRAZOWEGO,0000020978,
STOWARZYSZENIE ZASTĘPCZEGO  RODZICIELSTWA,0000021066,
"STOWARZYSZENIE PRZYJACIÓŁ DZIECI SPECJALNEJ TROSKI IM. LESZKA GRAJKA W SWARZĘDZU",0000021128,
STOWARZYSZENIE "GRUPA PEDAGOGIKI I ANIMACJI SPOŁECZNEJ - PRAGA PÓŁNOC",0000021174,
TOWARZYSTWO ZIEMI OSTROWA LUBELSKIEGO,0000021187,
TOWARZYSTWO NAUKOWE IM. WOJCIECHA KĘTRZYŃSKIEGO W OLSZTYNIE,0000021188,
POLSKIE TOWARZYSTWO CHORÓB NERWOWO-MIĘŚNIOWYCH,0000021207,
STOWARZYSZENIE UNIWERSYTET LUDOWY RZEMIOSŁA ARTYSTYCZNEGO,0000021264,
CZELADZKIE STOWARZYSZENIE POMOCY OSOBOM Z UPOŚLEDZENIEM PSYCHO - RUCHOWYM,0000021403,
STOWARZYSZENIE RODZIN NA RZECZ DZIECI "SPRAWNYCH INACZEJ",0000021413,
KOCIEWSKIE STOWARZYSZENIE POMOCY DZIECKU I RODZINIE,0000021452,
STOWARZYSZENIE PRZYJACIÓŁ GOŚCIERADOWA,0000021556,
LUBELSKI OŚRODEK SAMOPOMOCY,0000021566,
STOWARZYSZENIE INTEGRACYJNE "MAGNUM BONUM",0000021608,
ZWIĄZEK BIUR PORAD OBYWATELSKICH,0000021621,
ŚWIĘTOKRZYSKIE STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH,0000021628,
SALEZJAŃSKA ORGANIZACJA SPORTOWA RZECZYPOSPOLITEJ POLSKIEJ "SALOS RP",0000021665,
STOWARZYSZENIE ROZWOJU WSI SOKOLNIKI  MOKRE "VIRIBUS UNITIS",0000021667,
SPOŁECZNY KOMITET BUDOWY SZKOŁY - POMNIKA JANA PAWŁA II,0000021673,
STOWARZYSZENIE NA RZECZ UCZNIÓW I ABSOLWENTÓW ZS NR 105 ORAZ ICH RODZIN "TRWANIE",0000021871,
ROBOTNICZY KLUB SPORTOWY "OKĘCIE",0000021958,
STOWARZYSZENIE FOR BALTIC,0000022009,
STOWARZYSZENIE KULTURALNO-OŚWIATOWE "PIAST" IM.WINCENTEGO WITOSA,0000022109,
POLSKIE TOWARZYSTWO WALKI Z KALECTWEM ODDZIAŁ W TARNOWIE,0000022127,
TOWARZYSTWO POMOCY DZIECIOM I MŁODZIEŻY Z CUKRZYCĄ,0000022162,
TOWARZYSTWO CHARYTATYWNE "RODZINA",0000022255,
POLSKIE TOWARZYSTWO CHORÓB NERWOWO-MIĘŚNIOWYCH ODDZIAŁ REGIONALNY W ŁODZI,0000022383,
STOWARZYSZENIE NA RZECZ OSÓB NIEPEŁNOSPRAWNYCH "PRZYSTAŃ",0000022456,
KLUB ZONTA WARSZAWA,0000022480,
STOWARZYSZENIE ZESPÓŁ PIEŚNI I TAŃCA ZIEMI LUBELSKIEJ IM. WANDY KANIOROWEJ,0000022539,
FUNDACJA "POMOC DZIECIOM SPECJALNEJ TROSKI",0000022559,
ZIELONOGÓRSKIE TOWARZYSTWO ŚPIEWACZE "CANTORES",0000022600,
FUNDACJA "POMOC TRANSPORTOWCOM",0000022612,
STOWARZYSZENIE RODZIN KATOLICKICH DIECEZJI ELBLĄSKIEJ P.W. ŚW.JÓZEFA,0000022620,
STOWARZYSZENIE ASERT,0000022671,
STOWARZYSZENIE MUZYCZNE "SYMFONIA" PRZY ZESPOLE PAŃSTWOWYCH SZKÓŁ MUZYCZNYCH W PRZEMYŚLU,0000022710,
KLUB WYSOKOGÓRSKI KRAKÓW,0000022732,
TOWARZYSTWO MIŁOŚNIKÓW MIASTA ŻORY,0000022742,
OCHOTNICZA STRAŻ POŻARNA BIELSKO-BIAŁA HAŁCNÓW,0000022761,
STOWARZYSZENIE OPIEKI NAD DZIEĆMI "ORATORIUM" IM. BŁOGOSŁAWIONEGO KSIĘDZA BRONISŁAWA MARKIEWICZA,0000022794,
RADOMSKIE TOWARZYSTWO DOBROCZYNNOŚCI,0000022836,
"INTEGRACJA" STOWARZYSZENIE RODZIN I PRZYJACIÓŁ OSÓB Z ZABURZENIAMI PSYCHICZNYMI,0000022856,
FUNDACJA "O DACH DLA HISTORII MARYNARKI WOJENNEJ RP",0000022913,
BRODNICKIE STOWARZYSZENIE OŚWIATOWE,0000022916,
POLSKIE TOWARZYSTWO OPIEKI PALIATYWNEJ ODDZIAŁ WE WŁOCŁAWKU,0000022992,
TOWARZYSTWO MIŁOŚNIKÓW ZIEMI BRZOSTECKIEJ W BRZOSTKU,0000023004,
TOWARZYSTWO PRZYJACIÓŁ ZALESIA DOLNEGO,0000023055,
OCHOTNICZA STRAŻ POŻARNA W MARKUSZOWIE,0000023081,
STOWARZYSZENIE POMOCY DZIECIOM PO LECZENIU ONKOLOGICZNYM,0000023104,
TOWARZYSTWO REKREACYJNO-SPORTOWE "CHABRY",0000023112,
STOWARZYSZENIE PSYCHOLOGÓW CHRZEŚCIJAŃSKICH,0000023117,
FUNDACJA POMOCY DZIECIOM "LOGOS",0000023157,
OCHOTNICZA STRAŻ POŻARNA JODŁÓWKA-WAŁKI,0000023296,
OCHOTNICZA STRAŻ POŻARNA W DOBRZEJOWICACH,0000023312,
STOWARZYSZENIE OCHRONY ZDROWIA "PRO FEMINA",0000023386,
POLSKIE STOWARZYSZENIE PEDAGOGÓW I PSYCHOLOGÓW "MACIERZ",0000023391,
ZRZESZENIE SPORTOWE INWALIDÓW "START" W RZESZOWIE,0000023397,
OGÓLNOPOLSKIE STOWARZYSZENIE WSPIERANIA RODZIN Z PREDYSPOZYCJAMI DO NOWOTWORÓW DZIEDZICZNYCH,0000023398,
STOWARZYSZENIE "AMAZONKI" - WARSZAWA - CENTRUM,0000023411,
DĄBROWSKIE STOWARZYSZENIE RODZIN W KRYZYSIE,0000023455,
LUBUSKIE TOWARZYSTWO MUZYCZNE IM. HENRYKA WIENIAWSKIEGO W ZIELONEJ GÓRZE,0000023456,
WOJEWÓDZKIE ZRZESZENIE LUDOWE ZESPOŁY SPORTOWE,0000023497,
POLSKIE STOWARZYSZENIE NA RZECZ OSÓB Z NIEPEŁNOSPRAWNOŚCIĄ INTELEKTUALNĄ KOŁO W KONINIE,0000023543,
STOWARZYSZENIE NA RZECZ OSÓB Z UPOŚLEDZENIEM UMYSŁOWYM - "NADZIEJA" Z SIEDZIBĄ W SOŚNICOWICACH,0000023551,
"POROZUMIENIE ZIEMI KRASNOSTAWSKIEJ" Z SIEDZIBĄ W KRASNYMSTAWIE,0000023587,
POLSKA FUNDACJA IM. ROBERTA SCHUMANA,0000023615,
